year,site,doy,week,tot.obs.length,species,caste,bee.sum,plant.species,plant.family
2020,Rosy.Hills,233,15,60,insularis,male,1,Agastache.urticifolia,Lamiaceae
2020,Rosy.Hills,233,15,60,insularis,queen,1,Ericameria.parryi,Asteraceae
2020,Rosy.Hills,240,16,60,bifarius,male,1,Ericameria.parryi,Asteraceae
2020,Rosy.Hills,240,16,60,insularis,male,1,Agastache.urticifolia,Lamiaceae
2020,Rosy.Hills,240,16,60,insularis,male,18,Ericameria.parryi,Asteraceae
2020,Rosy.Hills,247,17,60,bifarius,worker,1,Ericameria.parryi,Asteraceae
2020,Rosy.Hills,247,17,60,insularis,male,3,Ericameria.parryi,Asteraceae
2020,Stormy.Pass,152,3,60,bifarius,queen,3,Salix.sp,Salicaceae
2020,Stormy.Pass,152,3,60,bifarius,queen,2,Salix.wolfii,Salicaceae
2020,Stormy.Pass,152,3,60,flavifrons,queen,2,Delphinium.nuttallianum,Ranunculaceae
2020,Stormy.Pass,152,3,60,melanopygus,queen,2,Salix.sp,Salicaceae
2020,Stormy.Pass,152,3,60,occidentalis,queen,4,Salix.sp,Salicaceae
2020,Stormy.Pass,159,4,60,appositus,queen,2,Delphinium.nuttallianum,Ranunculaceae
2020,Stormy.Pass,159,4,60,bifarius,queen,1,Taraxacum.officinale,Asteraceae
2020,Stormy.Pass,159,4,60,bifarius,worker,1,Taraxacum.officinale,Asteraceae
2020,Stormy.Pass,159,4,60,flavifrons,queen,6,Delphinium.nuttallianum,Ranunculaceae
2020,Stormy.Pass,159,4,60,flavifrons,queen,5,Hydrophyllum.fendleri,Hydrophyllaceae
2020,Stormy.Pass,159,4,60,insularis,queen,1,Hydrophyllum.capitatum,Hydrophyllaceae
2020,Stormy.Pass,159,4,60,mixtus,queen,1,Hydrophyllum.capitatum,Hydrophyllaceae
2020,Stormy.Pass,159,4,60,mixtus,queen,1,Hydrophyllum.fendleri,Hydrophyllaceae
2020,Stormy.Pass,159,4,60,occidentalis,queen,2,Delphinium.nuttallianum,Ranunculaceae
2020,Stormy.Pass,166,5,60,appositus,queen,1,Delphinium.nuttallianum,Ranunculaceae
2020,Stormy.Pass,166,5,60,balteatus,queen,1,Delphinium.nuttallianum,Ranunculaceae
2020,Stormy.Pass,166,5,60,flavifrons,queen,12,Delphinium.nuttallianum,Ranunculaceae
2020,Stormy.Pass,166,5,60,flavifrons,queen,4,Hydrophyllum.fendleri,Hydrophyllaceae
2020,Stormy.Pass,166,5,60,mixtus,queen,1,Hydrophyllum.fendleri,Hydrophyllaceae
2020,Stormy.Pass,172,6,60,flavifrons,queen,2,Delphinium.nuttallianum,Ranunculaceae
2020,Stormy.Pass,172,6,60,flavifrons,queen,3,Hydrophyllum.fendleri,Hydrophyllaceae
2020,Stormy.Pass,172,6,60,insularis,queen,1,Hydrophyllum.fendleri,Hydrophyllaceae
2020,Stormy.Pass,172,6,60,mixtus,queen,2,Hydrophyllum.fendleri,Hydrophyllaceae
2020,Stormy.Pass,179,7,60,flavifrons,queen,3,Delphinium.barbeyi,Ranunculaceae
2020,Stormy.Pass,179,7,60,flavifrons,queen,12,Hydrophyllum.fendleri,Hydrophyllaceae
2020,Stormy.Pass,179,7,60,flavifrons,queen,3,Mertensia.ciliata,Boraginaceae
2020,Stormy.Pass,179,7,60,insularis,queen,1,Hydrophyllum.fendleri,Hydrophyllaceae
2020,Stormy.Pass,179,7,60,mixtus,queen,1,Hydrophyllum.fendleri,Hydrophyllaceae
2020,Stormy.Pass,185,8,60,flavifrons,queen,9,Delphinium.barbeyi,Ranunculaceae
2020,Stormy.Pass,185,8,60,flavifrons,queen,8,Hydrophyllum.fendleri,Hydrophyllaceae
2020,Stormy.Pass,185,8,60,flavifrons,queen,1,Mertensia.ciliata,Boraginaceae
2020,Stormy.Pass,185,8,60,insularis,queen,1,Hydrophyllum.fendleri,Hydrophyllaceae
2020,Stormy.Pass,185,8,60,melanopygus,worker,1,Pedicularis.racemosa,Orobanchaceae
2020,Stormy.Pass,185,8,60,mixtus,queen,1,Hydrophyllum.fendleri,Hydrophyllaceae
2020,Stormy.Pass,192,9,60,bifarius,queen,1,Hydrophyllum.fendleri,Hydrophyllaceae
2020,Stormy.Pass,192,9,60,bifarius,queen,1,Mertensia.ciliata,Boraginaceae
2020,Stormy.Pass,192,9,60,flavifrons,queen,4,Delphinium.barbeyi,Ranunculaceae
2020,Stormy.Pass,192,9,60,flavifrons,queen,3,Mertensia.ciliata,Boraginaceae
2020,Stormy.Pass,192,9,60,insularis,queen,4,Hydrophyllum.fendleri,Hydrophyllaceae
2020,Stormy.Pass,192,9,60,mixtus,worker,1,Hydrophyllum.fendleri,Hydrophyllaceae
2020,Stormy.Pass,192,9,60,occidentalis,worker,1,Heracleum.maximum,Apiaceae
2020,Stormy.Pass,192,9,60,occidentalis,worker,1,Pedicularis.racemosa,Orobanchaceae
2020,Stormy.Pass,198,10,60,bifarius,worker,1,Pedicularis.racemosa,Orobanchaceae
2020,Stormy.Pass,198,10,60,flavifrons,queen,1,Castilleja.sulphurea,Orobanchaceae
2020,Stormy.Pass,198,10,60,flavifrons,queen,7,Delphinium.barbeyi,Ranunculaceae
2020,Stormy.Pass,198,10,60,flavifrons,queen,1,Hydrophyllum.fendleri,Hydrophyllaceae
2020,Stormy.Pass,198,10,60,flavifrons,queen,1,Mertensia.ciliata,Boraginaceae
2020,Stormy.Pass,198,10,60,flavifrons,worker,2,Delphinium.barbeyi,Ranunculaceae
2020,Stormy.Pass,198,10,60,flavifrons,worker,1,Mertensia.ciliata,Boraginaceae
2020,Stormy.Pass,198,10,60,insularis,queen,1,Hydrophyllum.fendleri,Hydrophyllaceae
2020,Stormy.Pass,198,10,60,mixtus,queen,1,Hydrophyllum.fendleri,Hydrophyllaceae
2020,Stormy.Pass,198,10,60,occidentalis,queen,1,Hydrophyllum.fendleri,Hydrophyllaceae
2020,Stormy.Pass,198,10,60,sylvicola,worker,1,Pedicularis.racemosa,Orobanchaceae
2020,Stormy.Pass,205,11,60,appositus,queen,1,Delphinium.barbeyi,Ranunculaceae
2020,Stormy.Pass,205,11,60,bifarius,worker,1,Potentilla.pulcherrima,Rosaceae
2020,Stormy.Pass,205,11,60,flavifrons,queen,4,Delphinium.barbeyi,Ranunculaceae
2020,Stormy.Pass,205,11,60,flavifrons,queen,1,Hydrophyllum.fendleri,Hydrophyllaceae
2020,Stormy.Pass,205,11,60,mixtus,worker,1,Cirsium.parryi,Asteraceae
2020,Stormy.Pass,205,11,60,occidentalis,worker,1,Potentilla.pulcherrima,Rosaceae
2020,Stormy.Pass,212,12,60,flavifrons,queen,1,Delphinium.barbeyi,Ranunculaceae
2020,Stormy.Pass,212,12,60,insularis,queen,1,Cirsium.parryi,Asteraceae
2020,Stormy.Pass,212,12,60,occidentalis,male,1,Cirsium.parryi,Asteraceae
2020,Stormy.Pass,212,12,60,occidentalis,worker,1,Heliomeris.multiflora,Asteraceae
2020,Stormy.Pass,212,12,60,sylvicola,male,1,Erigeron.elatior,Asteraceae
2020,Stormy.Pass,220,13,60,bifarius,male,1,Heliomeris.multiflora,Asteraceae
2020,Stormy.Pass,220,13,60,bifarius,worker,3,Heliomeris.multiflora,Asteraceae
2020,Stormy.Pass,220,13,60,flavifrons,worker,2,Heliomeris.multiflora,Asteraceae
2020,Stormy.Pass,220,13,60,frigidus,worker,1,Heliomeris.multiflora,Asteraceae
2020,Stormy.Pass,220,13,60,insularis,queen,1,Heliomeris.multiflora,Asteraceae
2020,Stormy.Pass,220,13,60,sylvicola,male,1,Heliomeris.multiflora,Asteraceae
2020,Stormy.Pass,220,13,60,sylvicola,worker,2,Heliomeris.multiflora,Asteraceae
2020,Stormy.Pass,227,14,60,appositus,worker,1,Delphinium.barbeyi,Ranunculaceae
2020,Stormy.Pass,227,14,60,bifarius,male,1,Heliomeris.multiflora,Asteraceae
2020,Stormy.Pass,227,14,60,bifarius,queen,1,Heliomeris.multiflora,Asteraceae
2020,Stormy.Pass,227,14,60,bifarius,worker,7,Heliomeris.multiflora,Asteraceae
2020,Stormy.Pass,227,14,60,californicus,worker,2,Gentiana.parryi,Gentianaceae
2020,Stormy.Pass,227,14,60,flavifrons,queen,1,Heliomeris.multiflora,Asteraceae
2020,Stormy.Pass,227,14,60,flavifrons,worker,1,Cirsium.parryi,Asteraceae
2020,Stormy.Pass,227,14,60,flavifrons,worker,4,Heliomeris.multiflora,Asteraceae
2020,Stormy.Pass,227,14,60,insularis,male,5,Heliomeris.multiflora,Asteraceae
2020,Stormy.Pass,227,14,60,occidentalis,worker,1,Heliomeris.multiflora,Asteraceae
2020,Stormy.Pass,227,14,60,sylvicola,worker,1,Heliomeris.multiflora,Asteraceae
2020,Stormy.Pass,234,15,60,appositus,male,1,Gentiana.parryi,Gentianaceae
2020,Stormy.Pass,234,15,60,appositus,worker,1,Delphinium.barbeyi,Ranunculaceae
2020,Stormy.Pass,234,15,60,bifarius,male,2,Heliomeris.multiflora,Asteraceae
2020,Stormy.Pass,234,15,60,bifarius,queen,1,Heliomeris.multiflora,Asteraceae
2020,Stormy.Pass,234,15,60,bifarius,worker,19,Heliomeris.multiflora,Asteraceae
2020,Stormy.Pass,234,15,60,flavifrons,male,3,Heliomeris.multiflora,Asteraceae
2020,Stormy.Pass,234,15,60,flavifrons,worker,3,Heliomeris.multiflora,Asteraceae
2020,Stormy.Pass,234,15,60,frigidus,worker,1,Heliomeris.multiflora,Asteraceae
2020,Stormy.Pass,234,15,60,insularis,male,8,Heliomeris.multiflora,Asteraceae
2020,Stormy.Pass,234,15,60,occidentalis,worker,4,Heliomeris.multiflora,Asteraceae
2020,Stormy.Pass,234,15,60,rufocinctus,worker,2,Heliomeris.multiflora,Asteraceae
2020,Stormy.Pass,241,16,60,bifarius,male,28,Heliomeris.multiflora,Asteraceae
2020,Stormy.Pass,241,16,60,bifarius,queen,1,Heliomeris.multiflora,Asteraceae
2020,Stormy.Pass,241,16,60,bifarius,worker,19,Heliomeris.multiflora,Asteraceae
2020,Stormy.Pass,241,16,60,flavifrons,male,3,Cirsium.parryi,Asteraceae
2020,Stormy.Pass,241,16,60,flavifrons,male,4,Heliomeris.multiflora,Asteraceae
2020,Stormy.Pass,241,16,60,insularis,male,2,Cirsium.parryi,Asteraceae
2020,Stormy.Pass,241,16,60,insularis,male,16,Heliomeris.multiflora,Asteraceae
2020,Stormy.Pass,241,16,60,mixtus,male,2,Heliomeris.multiflora,Asteraceae
2020,Stormy.Pass,241,16,60,occidentalis,male,2,Heliomeris.multiflora,Asteraceae
2020,Stormy.Pass,241,16,60,rufocinctus,male,1,Heliomeris.multiflora,Asteraceae
2020,Stormy.Pass,248,17,60,bifarius,male,15,Heliomeris.multiflora,Asteraceae
2020,Stormy.Pass,248,17,60,bifarius,worker,1,Heliomeris.multiflora,Asteraceae
2020,Stormy.Pass,248,17,60,flavifrons,male,1,Cirsium.parryi,Asteraceae
2020,Stormy.Pass,248,17,60,insularis,male,3,Cirsium.parryi,Asteraceae
2020,Stormy.Pass,248,17,60,insularis,male,4,Heliomeris.multiflora,Asteraceae
2021,Avery.Wash,143,4,60,bifarius,queen,1,Salix.sp,Salicaceae
2021,Avery.Wash,148,5,60,bifarius,queen,1,Mertensia.fusiformis,Boraginaceae
2021,Avery.Wash,148,5,60,bifarius,queen,3,Salix.sp,Salicaceae
2021,Avery.Wash,148,5,60,sylvicola,queen,1,Salix.sp,Salicaceae
2021,Avery.Wash,155,6,60,flavifrons,queen,1,Salix.sp,Salicaceae
2021,Avery.Wash,155,6,60,flavifrons,queen,1,Viola.nuttallii,Violaceae
2021,Avery.Wash,161,7,60,bifarius,queen,1,Taraxacum.officinale,Asteraceae
2021,Avery.Wash,161,7,60,flavifrons,queen,1,Lonicera.involucrata,Caprifoliaceae
2021,Avery.Wash,161,7,60,flavifrons,queen,2,Hydrophyllum.fendleri,Hydrophyllaceae
2021,Avery.Wash,168,8,60,appositus,queen,2,Delphinium.nuttallianum,Ranunculaceae
2021,Avery.Wash,168,8,60,appositus,queen,7,Lathyrus.lanszwertii.var.leucanthus,Fabaceae
2021,Avery.Wash,168,8,60,californicus,queen,2,Lathyrus.lanszwertii.var.leucanthus,Fabaceae
2021,Avery.Wash,168,8,60,flavifrons,queen,1,Delphinium.nuttallianum,Ranunculaceae
2021,Avery.Wash,168,8,60,flavifrons,queen,15,Hydrophyllum.fendleri,Hydrophyllaceae
2021,Avery.Wash,168,8,60,flavifrons,queen,1,Lathyrus.lanszwertii.var.leucanthus,Fabaceae
2021,Avery.Wash,168,8,60,flavifrons,queen,2,Mertensia.ciliata,Boraginaceae
2021,Avery.Wash,168,8,60,nevadensis,queen,1,Lathyrus.lanszwertii.var.leucanthus,Fabaceae
2021,Avery.Wash,168,8,60,rufocinctus,queen,1,Frasera.speciosa,Gentianaceae
2021,Avery.Wash,168,8,60,sylvicola,queen,1,Hydrophyllum.fendleri,Hydrophyllaceae
2021,Avery.Wash,174,9,60,appositus,queen,13,Lathyrus.lanszwertii.var.leucanthus,Fabaceae
2021,Avery.Wash,174,9,60,appositus,queen,2,Vicia.americana,Fabaceae
2021,Avery.Wash,174,9,60,flavifrons,queen,1,Aquilegia.coerulea,Ranunculaceae
2021,Avery.Wash,174,9,60,flavifrons,queen,1,Lonicera.involucrata,Caprifoliaceae
2021,Avery.Wash,174,9,60,flavifrons,queen,1,Frasera.speciosa,Gentianaceae
2021,Avery.Wash,174,9,60,flavifrons,queen,25,Hydrophyllum.fendleri,Hydrophyllaceae
2021,Avery.Wash,174,9,60,rufocinctus,queen,1,Hydrophyllum.fendleri,Hydrophyllaceae
2021,Avery.Wash,181,10,60,appositus,queen,1,Aquilegia.coerulea,Ranunculaceae
2021,Avery.Wash,181,10,60,appositus,queen,1,Delphinium.barbeyi,Ranunculaceae
2021,Avery.Wash,181,10,60,appositus,queen,11,Lathyrus.lanszwertii.var.leucanthus,Fabaceae
2021,Avery.Wash,181,10,60,appositus,queen,1,Vicia.americana,Fabaceae
2021,Avery.Wash,181,10,60,bifarius,queen,1,Helianthella.quinquenervis,Asteraceae
2021,Avery.Wash,181,10,60,bifarius,worker,5,Helianthella.quinquenervis,Asteraceae
2021,Avery.Wash,181,10,60,bifarius,worker,3,Potentilla.pulcherrima,Rosaceae
2021,Avery.Wash,181,10,60,bifarius,worker,1,Rubus.idaeus,Rosaceae
2021,Avery.Wash,181,10,60,californicus,queen,1,Lathyrus.lanszwertii.var.leucanthus,Fabaceae
2021,Avery.Wash,181,10,60,flavifrons,queen,1,Aquilegia.coerulea,Ranunculaceae
2021,Avery.Wash,181,10,60,flavifrons,queen,2,Delphinium.barbeyi,Ranunculaceae
2021,Avery.Wash,181,10,60,flavifrons,queen,2,Frasera.speciosa,Gentianaceae
2021,Avery.Wash,181,10,60,flavifrons,queen,9,Hydrophyllum.fendleri,Hydrophyllaceae
2021,Avery.Wash,181,10,60,flavifrons,queen,4,Lathyrus.lanszwertii.var.leucanthus,Fabaceae
2021,Avery.Wash,181,10,60,flavifrons,queen,1,Mertensia.ciliata,Boraginaceae
2021,Avery.Wash,181,10,60,flavifrons,queen,12,Vicia.americana,Fabaceae
2021,Avery.Wash,181,10,60,flavifrons,worker,2,Hydrophyllum.fendleri,Hydrophyllaceae
2021,Avery.Wash,181,10,60,flavifrons,worker,3,Mertensia.ciliata,Boraginaceae
2021,Avery.Wash,181,10,60,flavifrons,worker,1,Rubus.idaeus,Rosaceae
2021,Avery.Wash,181,10,60,melanopygus,queen,1,Taraxacum.officinale,Asteraceae
2021,Avery.Wash,181,10,60,mixtus,worker,1,Helianthella.quinquenervis,Asteraceae
2021,Avery.Wash,181,10,60,mixtus,worker,1,Hydrophyllum.fendleri,Hydrophyllaceae
2021,Avery.Wash,188,11,60,appositus,queen,1,Delphinium.barbeyi,Ranunculaceae
2021,Avery.Wash,188,11,60,appositus,queen,1,Vicia.americana,Fabaceae
2021,Avery.Wash,188,11,60,appositus,worker,1,Delphinium.barbeyi,Ranunculaceae
2021,Avery.Wash,188,11,60,appositus,worker,5,Vicia.americana,Fabaceae
2021,Avery.Wash,188,11,60,bifarius,worker,9,Potentilla.pulcherrima,Rosaceae
2021,Avery.Wash,188,11,60,californicus,worker,1,Lathyrus.lanszwertii.var.leucanthus,Fabaceae
2021,Avery.Wash,188,11,60,flavifrons,queen,1,Aconitum.columbianum,Ranunculaceae
2021,Avery.Wash,188,11,60,flavifrons,queen,1,Frasera.speciosa,Gentianaceae
2021,Avery.Wash,188,11,60,flavifrons,queen,1,Pedicularis.racemosa,Orobanchaceae
2021,Avery.Wash,188,11,60,flavifrons,queen,3,Vicia.americana,Fabaceae
2021,Avery.Wash,188,11,60,flavifrons,worker,3,Aconitum.columbianum,Ranunculaceae
2021,Avery.Wash,188,11,60,flavifrons,worker,1,Geranium.richardsonii,Geraniaceae
2021,Avery.Wash,188,11,60,flavifrons,worker,10,Helianthella.quinquenervis,Asteraceae
2021,Avery.Wash,188,11,60,flavifrons,worker,2,Hydrophyllum.fendleri,Hydrophyllaceae
2021,Avery.Wash,188,11,60,flavifrons,worker,8,Mertensia.ciliata,Boraginaceae
2021,Avery.Wash,188,11,60,flavifrons,worker,1,Pedicularis.racemosa,Orobanchaceae
2021,Avery.Wash,188,11,60,flavifrons,worker,1,Vicia.americana,Fabaceae
2021,Avery.Wash,188,11,60,insularis,queen,1,Hymenoxys.hoopesii,Asteraceae
2021,Avery.Wash,188,11,60,mixtus,worker,1,Helianthella.quinquenervis,Asteraceae
2021,Avery.Wash,188,11,60,mixtus,worker,1,Pedicularis.racemosa,Orobanchaceae
2021,Avery.Wash,188,11,60,mixtus,worker,1,Potentilla.pulcherrima,Rosaceae
2021,Avery.Wash,188,11,60,mixtus,worker,4,Senecio.crassulus,Asteraceae
2021,Avery.Wash,188,11,60,rufocinctus,worker,2,Helianthella.quinquenervis,Asteraceae
2021,Avery.Wash,188,11,60,rufocinctus,worker,4,Potentilla.pulcherrima,Rosaceae
2021,Avery.Wash,188,11,60,sylvicola,worker,1,Potentilla.pulcherrima,Rosaceae
2021,Avery.Wash,196,12,60,appositus,worker,4,Delphinium.barbeyi,Ranunculaceae
2021,Avery.Wash,196,12,60,bifarius,worker,1,Delphinium.barbeyi,Ranunculaceae
2021,Avery.Wash,196,12,60,bifarius,worker,4,Helianthella.quinquenervis,Asteraceae
2021,Avery.Wash,196,12,60,bifarius,worker,1,Heliomeris.multiflora,Asteraceae
2021,Avery.Wash,196,12,60,bifarius,worker,1,Mertensia.ciliata,Boraginaceae
2021,Avery.Wash,196,12,60,bifarius,worker,11,Potentilla.pulcherrima,Rosaceae
2021,Avery.Wash,196,12,60,flavifrons,queen,8,Delphinium.barbeyi,Ranunculaceae
2021,Avery.Wash,196,12,60,flavifrons,queen,2,Vicia.americana,Fabaceae
2021,Avery.Wash,196,12,60,flavifrons,worker,2,Aconitum.columbianum,Ranunculaceae
2021,Avery.Wash,196,12,60,flavifrons,worker,1,Collomia.linearis,Polemoniaceae
2021,Avery.Wash,196,12,60,flavifrons,worker,8,Delphinium.barbeyi,Ranunculaceae
2021,Avery.Wash,196,12,60,flavifrons,worker,1,Frasera.speciosa,Gentianaceae
2021,Avery.Wash,196,12,60,flavifrons,worker,12,Helianthella.quinquenervis,Asteraceae
2021,Avery.Wash,196,12,60,flavifrons,worker,11,Mertensia.ciliata,Boraginaceae
2021,Avery.Wash,196,12,60,flavifrons,worker,2,Pedicularis.racemosa,Orobanchaceae
2021,Avery.Wash,196,12,60,flavifrons,worker,2,Potentilla.pulcherrima,Rosaceae
2021,Avery.Wash,196,12,60,flavifrons,worker,1,Vicia.americana,Fabaceae
2021,Avery.Wash,196,12,60,frigidus,worker,1,Potentilla.pulcherrima,Rosaceae
2021,Avery.Wash,196,12,60,melanopygus,queen,1,Hymenoxys.hoopesii,Asteraceae
2021,Avery.Wash,196,12,60,mixtus,worker,1,Hymenoxys.hoopesii,Asteraceae
2021,Avery.Wash,196,12,60,mixtus,worker,3,Helianthella.quinquenervis,Asteraceae
2021,Avery.Wash,196,12,60,mixtus,worker,3,Mertensia.ciliata,Boraginaceae
2021,Avery.Wash,196,12,60,occidentalis,worker,1,Solidago.multiradiata,Asteraceae
2021,Avery.Wash,196,12,60,rufocinctus,worker,1,Helianthella.quinquenervis,Asteraceae
2021,Avery.Wash,196,12,60,rufocinctus,worker,1,Trifolium.repens,Fabaceae
2021,Avery.Wash,202,13,60,appositus,worker,4,Delphinium.barbeyi,Ranunculaceae
2021,Avery.Wash,202,13,60,appositus,worker,1,Erigeron.speciosus,Asteraceae
2021,Avery.Wash,202,13,60,balteatus,queen,2,Delphinium.barbeyi,Ranunculaceae
2021,Avery.Wash,202,13,60,balteatus,worker,2,Delphinium.barbeyi,Ranunculaceae
2021,Avery.Wash,202,13,60,bifarius,male,2,Erigeron.elatior,Asteraceae
2021,Avery.Wash,202,13,60,bifarius,male,1,Helianthella.quinquenervis,Asteraceae
2021,Avery.Wash,202,13,60,bifarius,male,1,Senecio.bigelovii,Asteraceae
2021,Avery.Wash,202,13,60,bifarius,worker,1,Hymenoxys.hoopesii,Asteraceae
2021,Avery.Wash,202,13,60,bifarius,worker,2,Erigeron.speciosus,Asteraceae
2021,Avery.Wash,202,13,60,bifarius,worker,5,Heliomeris.multiflora,Asteraceae
2021,Avery.Wash,202,13,60,bifarius,worker,4,Heterotheca.villosa,Asteraceae
2021,Avery.Wash,202,13,60,bifarius,worker,1,Senecio.bigelovii,Asteraceae
2021,Avery.Wash,202,13,60,bifarius,worker,1,Pedicularis.racemosa,Orobanchaceae
2021,Avery.Wash,202,13,60,bifarius,worker,9,Potentilla.pulcherrima,Rosaceae
2021,Avery.Wash,202,13,60,bifarius,worker,3,Solidago.multiradiata,Asteraceae
2021,Avery.Wash,202,13,60,flavifrons,male,1,Helianthella.quinquenervis,Asteraceae
2021,Avery.Wash,202,13,60,flavifrons,male,1,Senecio.bigelovii,Asteraceae
2021,Avery.Wash,202,13,60,flavifrons,male,1,Solidago.multiradiata,Asteraceae
2021,Avery.Wash,202,13,60,flavifrons,queen,1,Delphinium.barbeyi,Ranunculaceae
2021,Avery.Wash,202,13,60,flavifrons,queen,1,Potentilla.pulcherrima,Rosaceae
2021,Avery.Wash,202,13,60,flavifrons,worker,3,Aconitum.columbianum,Ranunculaceae
2021,Avery.Wash,202,13,60,flavifrons,worker,1,Cirsium.parryi,Asteraceae
2021,Avery.Wash,202,13,60,flavifrons,worker,14,Delphinium.barbeyi,Ranunculaceae
2021,Avery.Wash,202,13,60,flavifrons,worker,4,Helianthella.quinquenervis,Asteraceae
2021,Avery.Wash,202,13,60,flavifrons,worker,4,Heterotheca.villosa,Asteraceae
2021,Avery.Wash,202,13,60,flavifrons,worker,3,Senecio.bigelovii,Asteraceae
2021,Avery.Wash,202,13,60,flavifrons,worker,6,Mertensia.ciliata,Boraginaceae
2021,Avery.Wash,202,13,60,flavifrons,worker,1,Pedicularis.racemosa,Orobanchaceae
2021,Avery.Wash,202,13,60,flavifrons,worker,8,Potentilla.pulcherrima,Rosaceae
2021,Avery.Wash,202,13,60,flavifrons,worker,3,Solidago.multiradiata,Asteraceae
2021,Avery.Wash,202,13,60,melanopygus,queen,1,Solidago.multiradiata,Asteraceae
2021,Avery.Wash,202,13,60,melanopygus,worker,1,Hymenoxys.hoopesii,Asteraceae
2021,Avery.Wash,202,13,60,melanopygus,worker,2,Heterotheca.villosa,Asteraceae
2021,Avery.Wash,202,13,60,mixtus,male,1,Solidago.multiradiata,Asteraceae
2021,Avery.Wash,202,13,60,mixtus,worker,1,Hymenoxys.hoopesii,Asteraceae
2021,Avery.Wash,202,13,60,mixtus,worker,1,Erigeron.elatior,Asteraceae
2021,Avery.Wash,202,13,60,mixtus,worker,1,Erigeron.speciosus,Asteraceae
2021,Avery.Wash,202,13,60,mixtus,worker,1,Heliomeris.multiflora,Asteraceae
2021,Avery.Wash,202,13,60,mixtus,worker,1,Heterotheca.villosa,Asteraceae
2021,Avery.Wash,202,13,60,mixtus,worker,3,Senecio.bigelovii,Asteraceae
2021,Avery.Wash,202,13,60,mixtus,worker,1,Pedicularis.racemosa,Orobanchaceae
2021,Avery.Wash,202,13,60,mixtus,worker,2,Potentilla.pulcherrima,Rosaceae
2021,Avery.Wash,202,13,60,mixtus,worker,3,Solidago.multiradiata,Asteraceae
2021,Avery.Wash,202,13,60,occidentalis,male,1,Heterotheca.villosa,Asteraceae
2021,Avery.Wash,202,13,60,rufocinctus,worker,3,Erigeron.elatior,Asteraceae
2021,Avery.Wash,202,13,60,rufocinctus,worker,5,Erigeron.speciosus,Asteraceae
2021,Avery.Wash,202,13,60,rufocinctus,worker,3,Heliomeris.multiflora,Asteraceae
2021,Avery.Wash,202,13,60,rufocinctus,worker,6,Potentilla.pulcherrima,Rosaceae
2021,Avery.Wash,202,13,60,sylvicola,worker,1,Achillea.millefolium,Asteraceae
2021,Avery.Wash,202,13,60,sylvicola,worker,3,Potentilla.pulcherrima,Rosaceae
2021,Avery.Wash,202,13,60,sylvicola,worker,2,Solidago.multiradiata,Asteraceae
2021,Avery.Wash,209,14,60,appositus,queen,2,Delphinium.barbeyi,Ranunculaceae
2021,Avery.Wash,209,14,60,appositus,worker,17,Delphinium.barbeyi,Ranunculaceae
2021,Avery.Wash,209,14,60,appositus,worker,1,Heliomeris.multiflora,Asteraceae
2021,Avery.Wash,209,14,60,appositus,worker,1,Senecio.serra.var.admirabilis,Asteraceae
2021,Avery.Wash,209,14,60,balteatus,worker,1,Delphinium.barbeyi,Ranunculaceae
2021,Avery.Wash,209,14,60,bifarius,male,8,Heliomeris.multiflora,Asteraceae
2021,Avery.Wash,209,14,60,bifarius,male,1,Senecio.bigelovii,Asteraceae
2021,Avery.Wash,209,14,60,bifarius,male,2,Senecio.serra.var.admirabilis,Asteraceae
2021,Avery.Wash,209,14,60,bifarius,male,2,Solidago.multiradiata,Asteraceae
2021,Avery.Wash,209,14,60,bifarius,worker,1,Agoseris.aurantiaca,Asteraceae
2021,Avery.Wash,209,14,60,bifarius,worker,1,Erigeron.elatior,Asteraceae
2021,Avery.Wash,209,14,60,bifarius,worker,1,Erigeron.speciosus,Asteraceae
2021,Avery.Wash,209,14,60,bifarius,worker,28,Heliomeris.multiflora,Asteraceae
2021,Avery.Wash,209,14,60,bifarius,worker,1,Heterotheca.villosa,Asteraceae
2021,Avery.Wash,209,14,60,bifarius,worker,1,Senecio.serra.var.admirabilis,Asteraceae
2021,Avery.Wash,209,14,60,bifarius,worker,1,Tragopogon.dubius,Asteraceae
2021,Avery.Wash,209,14,60,flavifrons,male,2,Agastache.urticifolia,Lamiaceae
2021,Avery.Wash,209,14,60,flavifrons,male,2,Cirsium.parryi,Asteraceae
2021,Avery.Wash,209,14,60,flavifrons,male,10,Senecio.bigelovii,Asteraceae
2021,Avery.Wash,209,14,60,flavifrons,male,17,Senecio.serra.var.admirabilis,Asteraceae
2021,Avery.Wash,209,14,60,flavifrons,male,1,Solidago.multiradiata,Asteraceae
2021,Avery.Wash,209,14,60,flavifrons,queen,5,Delphinium.barbeyi,Ranunculaceae
2021,Avery.Wash,209,14,60,flavifrons,queen,1,Heliomeris.multiflora,Asteraceae
2021,Avery.Wash,209,14,60,flavifrons,worker,1,Aconitum.columbianum,Ranunculaceae
2021,Avery.Wash,209,14,60,flavifrons,worker,2,Agastache.urticifolia,Lamiaceae
2021,Avery.Wash,209,14,60,flavifrons,worker,5,Cirsium.parryi,Asteraceae
2021,Avery.Wash,209,14,60,flavifrons,worker,28,Delphinium.barbeyi,Ranunculaceae
2021,Avery.Wash,209,14,60,flavifrons,worker,1,Hymenoxys.hoopesii,Asteraceae
2021,Avery.Wash,209,14,60,flavifrons,worker,2,Erigeron.elatior,Asteraceae
